time,power,energy_generation_costs,unit,heat,energy_cashflow,simulation
2019-01-01 00:00:00,-2400,0,demand_north_1,,,example_01d_base
2019-01-01 01:00:00,-2800,0,demand_north_1,,,example_01d_base
2019-01-01 02:00:00,-3200,0,demand_north_1,,,example_01d_base
2019-01-01 03:00:00,-3600,0,demand_north_1,,,example_01d_base
2019-01-01 04:00:00,-4000,0,demand_north_1,,,example_01d_base
2019-01-01 05:00:00,-4400,0,demand_north_1,,,example_01d_base
2019-01-01 06:00:00,-4800,0,demand_north_1,,,example_01d_base
2019-01-01 07:00:00,-5200,0,demand_north_1,,,example_01d_base
2019-01-01 08:00:00,-5600,0,demand_north_1,,,example_01d_base
2019-01-01 09:00:00,-6000,0,demand_north_1,,,example_01d_base
2019-01-01 10:00:00,-6400,0,demand_north_1,,,example_01d_base
2019-01-01 11:00:00,-6800,0,demand_north_1,,,example_01d_base
2019-01-01 12:00:00,-7200,0,demand_north_1,,,example_01d_base
2019-01-01 13:00:00,-7600,0,demand_north_1,,,example_01d_base
2019-01-01 14:00:00,-8000,0,demand_north_1,,,example_01d_base
2019-01-01 15:00:00,-8400,0,demand_north_1,,,example_01d_base
2019-01-01 16:00:00,-8800,0,demand_north_1,,,example_01d_base
2019-01-01 17:00:00,-9200,0,demand_north_1,,,example_01d_base
2019-01-01 18:00:00,-9600,0,demand_north_1,,,example_01d_base
2019-01-01 19:00:00,-10000,0,demand_north_1,,,example_01d_base
2019-01-01 20:00:00,-10400,0,demand_north_1,,,example_01d_base
2019-01-01 00:00:00,-2400,0,demand_north_2,,,example_01d_base
2019-01-01 01:00:00,-2800,0,demand_north_2,,,example_01d_base
2019-01-01 02:00:00,-3200,0,demand_north_2,,,example_01d_base
2019-01-01 03:00:00,-3600,0,demand_north_2,,,example_01d_base
2019-01-01 04:00:00,-4000,0,demand_north_2,,,example_01d_base
2019-01-01 05:00:00,-4400,0,demand_north_2,,,example_01d_base
2019-01-01 06:00:00,-4800,0,demand_north_2,,,example_01d_base
2019-01-01 07:00:00,-5200,0,demand_north_2,,,example_01d_base
2019-01-01 08:00:00,-5600,0,demand_north_2,,,example_01d_base
2019-01-01 09:00:00,-6000,0,demand_north_2,,,example_01d_base
2019-01-01 10:00:00,-6400,0,demand_north_2,,,example_01d_base
2019-01-01 11:00:00,-6800,0,demand_north_2,,,example_01d_base
2019-01-01 12:00:00,-7200,0,demand_north_2,,,example_01d_base
2019-01-01 13:00:00,-7600,0,demand_north_2,,,example_01d_base
2019-01-01 14:00:00,-8000,0,demand_north_2,,,example_01d_base
2019-01-01 15:00:00,-8400,0,demand_north_2,,,example_01d_base
2019-01-01 16:00:00,-8800,0,demand_north_2,,,example_01d_base
2019-01-01 17:00:00,-9200,0,demand_north_2,,,example_01d_base
2019-01-01 18:00:00,-9600,0,demand_north_2,,,example_01d_base
2019-01-01 19:00:00,-10000,0,demand_north_2,,,example_01d_base
2019-01-01 20:00:00,-10400,0,demand_north_2,,,example_01d_base
2019-01-01 00:00:00,-480,0,demand_east,,,example_01d_base
2019-01-01 01:00:00,-560,0,demand_east,,,example_01d_base
2019-01-01 02:00:00,-640,0,demand_east,,,example_01d_base
2019-01-01 03:00:00,-720,0,demand_east,,,example_01d_base
2019-01-01 04:00:00,-800,0,demand_east,,,example_01d_base
2019-01-01 05:00:00,-880,0,demand_east,,,example_01d_base
2019-01-01 06:00:00,-960,0,demand_east,,,example_01d_base
2019-01-01 07:00:00,-1040,0,demand_east,,,example_01d_base
2019-01-01 08:00:00,-1120,0,demand_east,,,example_01d_base
2019-01-01 09:00:00,-1200,0,demand_east,,,example_01d_base
2019-01-01 10:00:00,-1280,0,demand_east,,,example_01d_base
2019-01-01 11:00:00,-1360,0,demand_east,,,example_01d_base
2019-01-01 12:00:00,-1440,0,demand_east,,,example_01d_base
2019-01-01 13:00:00,-1520,0,demand_east,,,example_01d_base
2019-01-01 14:00:00,-1600,0,demand_east,,,example_01d_base
2019-01-01 15:00:00,-1680,0,demand_east,,,example_01d_base
2019-01-01 16:00:00,-1760,0,demand_east,,,example_01d_base
2019-01-01 17:00:00,-1840,0,demand_east,,,example_01d_base
2019-01-01 18:00:00,-1920,0,demand_east,,,example_01d_base
2019-01-01 19:00:00,-2000,0,demand_east,,,example_01d_base
2019-01-01 20:00:00,-2080,0,demand_east,,,example_01d_base
2019-01-01 00:00:00,-17400,0,demand_south,,,example_01d_base
2019-01-01 01:00:00,-16800,0,demand_south,,,example_01d_base
2019-01-01 02:00:00,-16200,0,demand_south,,,example_01d_base
2019-01-01 03:00:00,-15600,0,demand_south,,,example_01d_base
2019-01-01 04:00:00,-15000,0,demand_south,,,example_01d_base
2019-01-01 05:00:00,-14400,0,demand_south,,,example_01d_base
2019-01-01 06:00:00,-13800,0,demand_south,,,example_01d_base
2019-01-01 07:00:00,-13200,0,demand_south,,,example_01d_base
2019-01-01 08:00:00,-12600,0,demand_south,,,example_01d_base
2019-01-01 09:00:00,-12000,0,demand_south,,,example_01d_base
2019-01-01 10:00:00,-11400,0,demand_south,,,example_01d_base
2019-01-01 11:00:00,-10800,0,demand_south,,,example_01d_base
2019-01-01 12:00:00,-10200,0,demand_south,,,example_01d_base
2019-01-01 13:00:00,-9600,0,demand_south,,,example_01d_base
2019-01-01 14:00:00,-9000,0,demand_south,,,example_01d_base
2019-01-01 15:00:00,-8400,0,demand_south,,,example_01d_base
2019-01-01 16:00:00,-7800,0,demand_south,,,example_01d_base
2019-01-01 17:00:00,-7200,0,demand_south,,,example_01d_base
2019-01-01 18:00:00,-6600,0,demand_south,,,example_01d_base
2019-01-01 19:00:00,-6000,0,demand_south,,,example_01d_base
2019-01-01 20:00:00,-5400,0,demand_south,,,example_01d_base
2019-01-01 00:00:00,-11600,0,demand_west,,,example_01d_base
2019-01-01 01:00:00,-11200,0,demand_west,,,example_01d_base
2019-01-01 02:00:00,-10800,0,demand_west,,,example_01d_base
2019-01-01 03:00:00,-10400,0,demand_west,,,example_01d_base
2019-01-01 04:00:00,-10000,0,demand_west,,,example_01d_base
2019-01-01 05:00:00,-9600,0,demand_west,,,example_01d_base
2019-01-01 06:00:00,-9200,0,demand_west,,,example_01d_base
2019-01-01 07:00:00,-8800,0,demand_west,,,example_01d_base
2019-01-01 08:00:00,-8400,0,demand_west,,,example_01d_base
2019-01-01 09:00:00,-8000,0,demand_west,,,example_01d_base
2019-01-01 10:00:00,-7600,0,demand_west,,,example_01d_base
2019-01-01 11:00:00,-7200,0,demand_west,,,example_01d_base
2019-01-01 12:00:00,-6800,0,demand_west,,,example_01d_base
2019-01-01 13:00:00,-6400,0,demand_west,,,example_01d_base
2019-01-01 14:00:00,-6000,0,demand_west,,,example_01d_base
2019-01-01 15:00:00,-5600,0,demand_west,,,example_01d_base
2019-01-01 16:00:00,-5200,0,demand_west,,,example_01d_base
2019-01-01 17:00:00,-4800,0,demand_west,,,example_01d_base
2019-01-01 18:00:00,-4400,0,demand_west,,,example_01d_base
2019-01-01 19:00:00,-4000,0,demand_west,,,example_01d_base
2019-01-01 20:00:00,-3600,0,demand_west,,,example_01d_base
2019-01-01 00:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 01:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 02:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 03:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 04:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 05:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 06:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 07:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 08:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 09:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 10:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 11:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 12:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 13:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 14:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 15:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 16:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 17:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 18:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 19:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 20:00:00,0,0,Unit 11,0,,example_01d_base
2019-01-01 00:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 01:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 02:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 03:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 04:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 05:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 06:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 07:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 08:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 09:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 10:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 11:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 12:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 13:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 14:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 15:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 16:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 17:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 18:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 19:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 20:00:00,0,0,Unit 12,0,,example_01d_base
2019-01-01 00:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 01:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 02:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 03:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 04:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 05:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 06:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 07:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 08:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 09:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 10:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 11:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 12:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 13:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 14:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 15:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 16:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 17:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 18:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 19:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 20:00:00,0,0,Unit 13,0,,example_01d_base
2019-01-01 00:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 01:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 02:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 03:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 04:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 05:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 06:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 07:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 08:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 09:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 10:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 11:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 12:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 13:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 14:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 15:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 16:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 17:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 18:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 19:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 20:00:00,0,0,Unit 14,0,,example_01d_base
2019-01-01 00:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 01:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 02:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 03:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 04:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 05:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 06:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 07:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 08:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 09:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 10:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 11:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 12:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 13:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 14:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 15:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 16:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 17:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 18:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 19:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 20:00:00,0,0,Unit 15,0,,example_01d_base
2019-01-01 00:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 01:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 02:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 03:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 04:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 05:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 06:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 07:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 08:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 09:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 10:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 11:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 12:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 13:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 14:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 15:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 16:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 17:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 18:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 19:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 20:00:00,0,0,Unit 16,0,,example_01d_base
2019-01-01 00:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 01:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 02:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 03:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 04:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 05:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 06:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 07:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 08:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 09:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 10:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 11:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 12:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 13:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 14:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 15:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 16:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 17:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 18:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 19:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 20:00:00,0,0,Unit 17,0,,example_01d_base
2019-01-01 00:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 01:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 02:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 03:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 04:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 05:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 06:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 07:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 08:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 09:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 10:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 11:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 12:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 13:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 14:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 15:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 16:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 17:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 18:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 19:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 20:00:00,0,0,Unit 18,0,,example_01d_base
2019-01-01 00:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 01:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 02:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 03:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 04:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 05:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 06:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 07:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 08:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 09:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 10:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 11:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 12:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 13:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 14:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 15:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 16:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 17:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 18:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 19:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 20:00:00,0,0,Unit 19,0,,example_01d_base
2019-01-01 00:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 01:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 02:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 03:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 04:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 05:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 06:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 07:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 08:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 09:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 10:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 11:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 12:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 13:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 14:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 15:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 16:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 17:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 18:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 19:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 20:00:00,0,0,Unit 20,0,,example_01d_base
2019-01-01 00:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 01:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 02:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 03:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 04:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 05:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 06:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 07:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 08:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 09:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 10:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 11:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 12:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 13:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 14:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 15:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 16:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 17:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 18:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 19:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 20:00:00,0,0,Unit 26,0,,example_01d_base
2019-01-01 00:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 01:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 02:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 03:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 04:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 05:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 06:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 07:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 08:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 09:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 10:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 11:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 12:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 13:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 14:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 15:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 16:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 17:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 18:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 19:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 20:00:00,0,0,Unit 27,0,,example_01d_base
2019-01-01 00:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 01:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 02:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 03:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 04:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 05:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 06:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 07:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 08:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 09:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 10:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 11:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 12:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 13:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 14:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 15:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 16:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 17:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 18:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 19:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 20:00:00,0,0,Unit 28,0,,example_01d_base
2019-01-01 00:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 01:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 02:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 03:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 04:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 05:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 06:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 07:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 08:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 09:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 10:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 11:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 12:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 13:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 14:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 15:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 16:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 17:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 18:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 19:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 20:00:00,0,0,Unit 29,0,,example_01d_base
2019-01-01 00:00:00,0,0,Unit 30,0,,example_01d_base
2019-01-01 01:00:00,0,0,Unit 30,0,,example_01d_base
2019-01-01 02:00:00,0,0,Unit 30,0,,example_01d_base
2019-01-01 03:00:00,0,0,Unit 30,0,,example_01d_base
2019-01-01 04:00:00,0,0,Unit 30,0,,example_01d_base
2019-01-01 05:00:00,0,0,Unit 30,0,,example_01d_base
2019-01-01 06:00:00,0,0,Unit 30,0,,example_01d_base
2019-01-01 07:00:00,0,0,Unit 30,0,,example_01d_base
2019-01-01 08:00:00,0,0,Unit 30,0,,example_01d_base
2019-01-01 09:00:00,0,0,Unit 30,0,,example_01d_base
2019-01-01 10:00:00,0,0,Unit 30,0,,example_01d_base
2019-01-01 11:00:00,0,0,Unit 30,0,,example_01d_base
2019-01-01 12:00:00,0,0,Unit 30,0,,example_01d_base
2019-01-01 13:00:00,0,0,Unit 30,0,,example_01d_base
2019-01-01 14:00:00,0,0,Unit 30,0,,example_01d_base
2019-01-01 15:00:00,0,0,Unit 30,0,,example_01d_base
2019-01-01 16:00:00,0,0,Unit 30,0,,example_01d_base
2019-01-01 17:00:00,0,0,Unit 30,0,,example_01d_base
2019-01-01 18:00:00,0,0,Unit 30,0,,example_01d_base
2019-01-01 19:00:00,0,0,Unit 30,0,,example_01d_base
2019-01-01 20:00:00,0,0,Unit 30,0,,example_01d_base
